,_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
0,5da907a5f9af8b086195c37a,"[{'userID': 676, 'milesRequested': 60, 'WhPerMile': 364, 'minutesAvailable': 720, 'modifiedAt': 'Tue, 01 Oct 2019 14:31:30 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 02:30:34 GMT', 'kWhRequested': 21.84}]",000000676,2_39_79_379_2019-10-01 14:30:34.391934,2-39-79-379,CA-327,0002,0039,"Tue, 01 Oct 2019 14:30:34 GMT","Wed, 02 Oct 2019 02:10:14 GMT",14.881,"Tue, 01 Oct 2019 18:57:49 GMT",America/Los_Angeles
1,5da907a5f9af8b086195c37b,"[{'userID': 1104, 'milesRequested': 150, 'WhPerMile': 250, 'minutesAvailable': 436, 'modifiedAt': 'Tue, 01 Oct 2019 14:36:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 21:51:59 GMT', 'kWhRequested': 37.5}]",000001104,2_39_79_377_2019-10-01 14:35:59.507656,2-39-79-377,CA-325,0002,0039,"Tue, 01 Oct 2019 14:35:59 GMT","Tue, 01 Oct 2019 23:56:20 GMT",22.069,"Tue, 01 Oct 2019 18:01:21 GMT",America/Los_Angeles
2,5da907a5f9af8b086195c37c,,,2_39_79_381_2019-10-01 15:07:53.390162,2-39-79-381,CA-490,0002,0039,"Tue, 01 Oct 2019 15:07:53 GMT","Tue, 01 Oct 2019 23:35:27 GMT",0.758,"Tue, 01 Oct 2019 19:32:02 GMT",America/Los_Angeles
3,5da907a5f9af8b086195c37d,,,2_39_78_366_2019-10-01 15:19:35.246461,2-39-78-366,CA-323,0002,0039,"Tue, 01 Oct 2019 15:19:35 GMT","Wed, 02 Oct 2019 00:59:13 GMT",0.872,"Tue, 01 Oct 2019 19:40:00 GMT",America/Los_Angeles
4,5da907a5f9af8b086195c37e,,,2_39_79_380_2019-10-01 15:32:37.150493,2-39-79-380,CA-489,0002,0039,"Tue, 01 Oct 2019 15:32:37 GMT","Tue, 01 Oct 2019 20:20:49 GMT",0.835,"Tue, 01 Oct 2019 18:50:27 GMT",America/Los_Angeles
5,5da907a5f9af8b086195c37f,,,2_39_131_30_2019-10-01 15:51:26.589469,2-39-131-30,CA-305,0002,0039,"Tue, 01 Oct 2019 15:51:27 GMT","Tue, 01 Oct 2019 23:00:39 GMT",0.691,"Tue, 01 Oct 2019 21:18:19 GMT",America/Los_Angeles
6,5da907a5f9af8b086195c380,"[{'userID': 712, 'milesRequested': 30, 'WhPerMile': 600, 'minutesAvailable': 469, 'modifiedAt': 'Tue, 01 Oct 2019 15:54:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 23:43:12 GMT', 'kWhRequested': 18.0}]",000000712,2_39_129_17_2019-10-01 15:54:12.435659,2-39-129-17,CA-307,0002,0039,"Tue, 01 Oct 2019 15:54:12 GMT","Wed, 02 Oct 2019 00:30:34 GMT",4.468,"Tue, 01 Oct 2019 17:12:53 GMT",America/Los_Angeles
7,5da907a5f9af8b086195c381,"[{'userID': 564, 'milesRequested': 170, 'WhPerMile': 231, 'minutesAvailable': 93, 'modifiedAt': 'Tue, 01 Oct 2019 15:59:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 17:32:00 GMT', 'kWhRequested': 39.27}]",000000564,2_39_78_367_2019-10-01 15:59:00.087123,2-39-78-367,CA-494,0002,0039,"Tue, 01 Oct 2019 15:59:00 GMT","Tue, 01 Oct 2019 16:26:53 GMT",3.015,"Tue, 01 Oct 2019 16:26:57 GMT",America/Los_Angeles
8,5da907a5f9af8b086195c382,"[{'userID': 1470, 'milesRequested': 70, 'WhPerMile': 292, 'minutesAvailable': 299, 'modifiedAt': 'Tue, 01 Oct 2019 16:12:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 21:11:01 GMT', 'kWhRequested': 20.44}]",000001470,2_39_95_444_2019-10-01 16:12:01.038517,2-39-95-444,CA-497,0002,0039,"Tue, 01 Oct 2019 16:12:01 GMT","Tue, 01 Oct 2019 22:31:11 GMT",9.371,"Tue, 01 Oct 2019 17:39:25 GMT",America/Los_Angeles
9,5da907a5f9af8b086195c383,"[{'userID': 710, 'milesRequested': 140, 'WhPerMile': 261, 'minutesAvailable': 458, 'modifiedAt': 'Tue, 01 Oct 2019 16:25:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 00:00:39 GMT', 'kWhRequested': 36.54}]",000000710,2_39_123_23_2019-10-01 16:22:38.909533,2-39-123-23,CA-313,0002,0039,"Tue, 01 Oct 2019 16:22:39 GMT","Tue, 01 Oct 2019 21:03:06 GMT",10.402,"Tue, 01 Oct 2019 18:05:10 GMT",America/Los_Angeles
10,5da907a5f9af8b086195c384,"[{'userID': 1912, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 373, 'modifiedAt': 'Tue, 01 Oct 2019 16:23:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 22:36:53 GMT', 'kWhRequested': 16.0}]",000001912,2_39_127_19_2019-10-01 16:23:49.378022,2-39-127-19,CA-309,0002,0039,"Tue, 01 Oct 2019 16:23:53 GMT","Tue, 01 Oct 2019 23:03:09 GMT",9.668,"Tue, 01 Oct 2019 18:35:06 GMT",America/Los_Angeles
11,5da907a5f9af8b086195c385,"[{'userID': 324, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 129, 'modifiedAt': 'Tue, 01 Oct 2019 16:30:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 18:39:17 GMT', 'kWhRequested': 12.0}]",000000324,2_39_91_437_2019-10-01 16:30:17.147528,2-39-91-437,CA-317,0002,0039,"Tue, 01 Oct 2019 16:30:17 GMT","Wed, 02 Oct 2019 02:20:36 GMT",1.738,"Tue, 01 Oct 2019 17:25:54 GMT",America/Los_Angeles
12,5da907a5f9af8b086195c386,"[{'userID': 562, 'milesRequested': 20, 'WhPerMile': 275, 'minutesAvailable': 233, 'modifiedAt': 'Tue, 01 Oct 2019 16:37:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 20:30:10 GMT', 'kWhRequested': 5.5}, {'userID': 562, 'milesRequested': 20, 'WhPerMile': 275, 'minutesAvailable': 441, 'modifiedAt': 'Tue, 01 Oct 2019 16:38:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 23:58:10 GMT', 'kWhRequested': 5.5}]",000000562,2_39_89_25_2019-10-01 16:37:10.048065,2-39-89-25,CA-315,0002,0039,"Tue, 01 Oct 2019 16:37:10 GMT","Tue, 01 Oct 2019 19:17:50 GMT",4.691,"Tue, 01 Oct 2019 18:33:32 GMT",America/Los_Angeles
13,5da907a5f9af8b086195c387,,,2_39_78_367_2019-10-01 16:44:20.955985,2-39-78-367,CA-494,0002,0039,"Tue, 01 Oct 2019 16:44:21 GMT","Wed, 02 Oct 2019 01:18:56 GMT",0.865,"Wed, 02 Oct 2019 00:04:49 GMT",America/Los_Angeles
14,5da907a5f9af8b086195c388,"[{'userID': 2170, 'milesRequested': 60, 'WhPerMile': 357, 'minutesAvailable': 191, 'modifiedAt': 'Tue, 01 Oct 2019 16:47:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 19:57:38 GMT', 'kWhRequested': 21.42}]",000002170,2_39_95_27_2019-10-01 16:46:37.733554,2-39-95-27,CA-319,0002,0039,"Tue, 01 Oct 2019 16:46:38 GMT","Wed, 02 Oct 2019 01:55:38 GMT",9.192,"Tue, 01 Oct 2019 19:38:57 GMT",America/Los_Angeles
15,5da907a5f9af8b086195c389,"[{'userID': 3176, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 254, 'modifiedAt': 'Tue, 01 Oct 2019 16:55:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 21:08:38 GMT', 'kWhRequested': 20.0}]",000003176,2_39_92_442_2019-10-01 16:54:38.064210,2-39-92-442,CA-498,0002,0039,"Tue, 01 Oct 2019 16:54:38 GMT","Tue, 01 Oct 2019 18:47:20 GMT",12.261,"Tue, 01 Oct 2019 18:47:17 GMT",America/Los_Angeles
16,5da907a5f9af8b086195c38a,"[{'userID': 668, 'milesRequested': 20, 'WhPerMile': 425, 'minutesAvailable': 139, 'modifiedAt': 'Tue, 01 Oct 2019 17:07:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 19:25:50 GMT', 'kWhRequested': 8.5}]",000000668,2_39_78_363_2019-10-01 17:06:50.066093,2-39-78-363,CA-320,0002,0039,"Tue, 01 Oct 2019 17:06:50 GMT","Tue, 01 Oct 2019 18:22:58 GMT",4.693,"Tue, 01 Oct 2019 18:22:57 GMT",America/Los_Angeles
17,5da907a5f9af8b086195c38b,"[{'userID': 3447, 'milesRequested': 40, 'WhPerMile': 375, 'minutesAvailable': 236, 'modifiedAt': 'Tue, 01 Oct 2019 17:08:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 21:04:44 GMT', 'kWhRequested': 15.0}]",000003447,2_39_90_440_2019-10-01 17:08:43.946118,2-39-90-440,CA-500,0002,0039,"Tue, 01 Oct 2019 17:08:44 GMT","Tue, 01 Oct 2019 22:49:52 GMT",11.029,"Tue, 01 Oct 2019 20:37:03 GMT",America/Los_Angeles
18,5da907a5f9af8b086195c38c,"[{'userID': 1095, 'milesRequested': 30, 'WhPerMile': 469, 'minutesAvailable': 423, 'modifiedAt': 'Tue, 01 Oct 2019 17:09:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 00:11:55 GMT', 'kWhRequested': 14.07}]",000001095,2_39_78_365_2019-10-01 17:08:55.196649,2-39-78-365,CA-321,0002,0039,"Tue, 01 Oct 2019 17:08:55 GMT","Wed, 02 Oct 2019 01:01:53 GMT",12.888,"Wed, 02 Oct 2019 00:09:51 GMT",America/Los_Angeles
19,5da907a5f9af8b086195c38d,"[{'userID': 69, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 383, 'modifiedAt': 'Tue, 01 Oct 2019 17:18:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 23:40:30 GMT', 'kWhRequested': 40.0}]",000000069,2_39_78_364_2019-10-01 17:17:29.925708,2-39-78-364,CA-495,0002,0039,"Tue, 01 Oct 2019 17:17:30 GMT","Wed, 02 Oct 2019 01:32:37 GMT",11.14,"Tue, 01 Oct 2019 19:49:58 GMT",America/Los_Angeles
20,5da907a5f9af8b086195c38e,"[{'userID': 1222, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 72, 'modifiedAt': 'Tue, 01 Oct 2019 17:21:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 18:32:58 GMT', 'kWhRequested': 8.0}]",000001222,2_39_88_438_2019-10-01 17:20:57.998339,2-39-88-438,CA-502,0002,0039,"Tue, 01 Oct 2019 17:20:58 GMT","Wed, 02 Oct 2019 00:21:19 GMT",6.069,"Tue, 01 Oct 2019 19:17:56 GMT",America/Los_Angeles
21,5da907a5f9af8b086195c38f,"[{'userID': 3034, 'milesRequested': 130, 'WhPerMile': 215, 'minutesAvailable': 378, 'modifiedAt': 'Tue, 01 Oct 2019 17:24:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 23:41:42 GMT', 'kWhRequested': 27.95}]",000003034,2_39_124_22_2019-10-01 17:23:42.185697,2-39-124-22,CA-312,0002,0039,"Tue, 01 Oct 2019 17:23:42 GMT","Wed, 02 Oct 2019 00:28:19 GMT",27.835,"Tue, 01 Oct 2019 21:35:58 GMT",America/Los_Angeles
22,5da907a5f9af8b086195c390,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 242, 'modifiedAt': 'Tue, 01 Oct 2019 17:33:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 21:33:58 GMT', 'kWhRequested': 12.0}]",000001366,2_39_88_24_2019-10-01 17:31:58.231262,2-39-88-24,CA-314,0002,0039,"Tue, 01 Oct 2019 17:31:58 GMT","Wed, 02 Oct 2019 00:40:47 GMT",1.642,"Tue, 01 Oct 2019 18:12:30 GMT",America/Los_Angeles
23,5da907a5f9af8b086195c391,"[{'userID': 1001, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 129, 'modifiedAt': 'Tue, 01 Oct 2019 17:40:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 19:49:47 GMT', 'kWhRequested': 12.0}]",000001001,2_39_79_382_2019-10-01 17:40:47.232058,2-39-79-382,CA-491,0002,0039,"Tue, 01 Oct 2019 17:40:47 GMT","Tue, 01 Oct 2019 23:09:58 GMT",11.9,"Tue, 01 Oct 2019 19:43:04 GMT",America/Los_Angeles
24,5da907a5f9af8b086195c392,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 304, 'modifiedAt': 'Tue, 01 Oct 2019 17:42:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 22:46:15 GMT', 'kWhRequested': 10.0}]",000000891,2_39_90_26_2019-10-01 17:42:15.048577,2-39-90-26,CA-316,0002,0039,"Tue, 01 Oct 2019 17:42:15 GMT","Tue, 01 Oct 2019 21:51:46 GMT",1.909,"Tue, 01 Oct 2019 18:36:54 GMT",America/Los_Angeles
25,5da907a5f9af8b086195c392,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 304, 'modifiedAt': 'Tue, 01 Oct 2019 17:42:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 22:46:15 GMT', 'kWhRequested': 10.0}]",000000891,2_39_90_26_2019-10-01 17:42:15.048577,2-39-90-26,CA-316,0002,0039,"Tue, 01 Oct 2019 17:42:15 GMT","Tue, 01 Oct 2019 21:51:46 GMT",1.909,"Tue, 01 Oct 2019 18:36:54 GMT",America/Los_Angeles
26,5da907a5f9af8b086195c393,"[{'userID': 2743, 'milesRequested': 250, 'WhPerMile': 240, 'minutesAvailable': 549, 'modifiedAt': 'Tue, 01 Oct 2019 18:21:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 03:30:11 GMT', 'kWhRequested': 60.0}, {'userID': 2743, 'milesRequested': 250, 'WhPerMile': 240, 'minutesAvailable': 549, 'modifiedAt': 'Wed, 02 Oct 2019 01:57:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 03:30:11 GMT', 'kWhRequested': 60.0}]",000002743,2_39_78_361_2019-10-01 18:21:01.118326,2-39-78-361,CA-493,0002,0039,"Tue, 01 Oct 2019 18:21:11 GMT","Wed, 02 Oct 2019 01:57:07 GMT",43.333,"Wed, 02 Oct 2019 01:56:55 GMT",America/Los_Angeles
27,5da907a5f9af8b086195c394,"[{'userID': 1208, 'milesRequested': 200, 'WhPerMile': 400, 'minutesAvailable': 121, 'modifiedAt': 'Tue, 01 Oct 2019 18:39:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 20:40:41 GMT', 'kWhRequested': 80.0}]",000001208,2_39_78_362_2019-10-01 18:39:41.381031,2-39-78-362,CA-496,0002,0039,"Tue, 01 Oct 2019 18:39:41 GMT","Tue, 01 Oct 2019 23:18:13 GMT",17.194,"Tue, 01 Oct 2019 23:19:11 GMT",America/Los_Angeles
28,5da907a5f9af8b086195c395,"[{'userID': 697, 'milesRequested': 50, 'WhPerMile': 300, 'minutesAvailable': 411, 'modifiedAt': 'Tue, 01 Oct 2019 18:41:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 01:30:47 GMT', 'kWhRequested': 15.0}]",000000697,2_39_78_360_2019-10-01 18:39:47.128244,2-39-78-360,CA-322,0002,0039,"Tue, 01 Oct 2019 18:39:47 GMT","Tue, 01 Oct 2019 21:57:41 GMT",4.644,"Tue, 01 Oct 2019 21:57:38 GMT",America/Los_Angeles
29,5da907a5f9af8b086195c396,"[{'userID': 3270, 'milesRequested': 200, 'WhPerMile': 200, 'minutesAvailable': 466, 'modifiedAt': 'Tue, 01 Oct 2019 19:18:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 03:01:06 GMT', 'kWhRequested': 40.0}]",000003270,2_39_128_18_2019-10-01 19:15:05.559537,2-39-128-18,CA-308,0002,0039,"Tue, 01 Oct 2019 19:15:06 GMT","Wed, 02 Oct 2019 02:08:56 GMT",39.88,"Wed, 02 Oct 2019 01:21:31 GMT",America/Los_Angeles
30,5da907a5f9af8b086195c397,"[{'userID': 1082, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 291, 'modifiedAt': 'Tue, 01 Oct 2019 19:38:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 00:28:56 GMT', 'kWhRequested': 16.0}]",000001082,2_39_91_441_2019-10-01 19:37:56.485142,2-39-91-441,CA-499,0002,0039,"Tue, 01 Oct 2019 19:37:56 GMT","Wed, 02 Oct 2019 05:42:07 GMT",2.086,"Tue, 01 Oct 2019 20:40:16 GMT",America/Los_Angeles
31,5da907a5f9af8b086195c398,"[{'userID': 560, 'milesRequested': 30, 'WhPerMile': 273, 'minutesAvailable': 185, 'modifiedAt': 'Tue, 01 Oct 2019 19:44:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 22:48:55 GMT', 'kWhRequested': 8.19}]",000000560,2_39_78_363_2019-10-01 19:43:54.603887,2-39-78-363,CA-320,0002,0039,"Tue, 01 Oct 2019 19:43:55 GMT","Tue, 01 Oct 2019 22:53:44 GMT",4.742,"Tue, 01 Oct 2019 22:53:38 GMT",America/Los_Angeles
32,5da907a5f9af8b086195c399,"[{'userID': 1124, 'milesRequested': 20, 'WhPerMile': 450, 'minutesAvailable': 30, 'modifiedAt': 'Tue, 01 Oct 2019 20:18:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 20:48:08 GMT', 'kWhRequested': 9.0}]",000001124,2_39_89_439_2019-10-01 20:18:08.357031,2-39-89-439,CA-501,0002,0039,"Tue, 01 Oct 2019 20:18:08 GMT","Wed, 02 Oct 2019 01:16:08 GMT",6.447,"Tue, 01 Oct 2019 22:17:08 GMT",America/Los_Angeles
33,5da907a5f9af8b086195c39a,"[{'userID': 1164, 'milesRequested': 20, 'WhPerMile': 525, 'minutesAvailable': 236, 'modifiedAt': 'Tue, 01 Oct 2019 20:22:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 00:17:59 GMT', 'kWhRequested': 10.5}]",000001164,2_39_89_25_2019-10-01 20:21:58.934882,2-39-89-25,CA-315,0002,0039,"Tue, 01 Oct 2019 20:21:59 GMT","Wed, 02 Oct 2019 04:09:17 GMT",5.48,"Tue, 01 Oct 2019 22:06:44 GMT",America/Los_Angeles
34,5da907a5f9af8b086195c39b,"[{'userID': 567, 'milesRequested': 20, 'WhPerMile': 333, 'minutesAvailable': 441, 'modifiedAt': 'Tue, 01 Oct 2019 20:28:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 03:48:57 GMT', 'kWhRequested': 6.66}]",000000567,2_39_139_28_2019-10-01 20:27:57.513126,2-39-139-28,CA-303,0002,0039,"Tue, 01 Oct 2019 20:27:57 GMT","Wed, 02 Oct 2019 02:04:10 GMT",4.134,"Tue, 01 Oct 2019 21:45:35 GMT",America/Los_Angeles
35,5da907a5f9af8b086195c39c,,,2_39_79_383_2019-10-01 21:00:07.729721,2-39-79-383,CA-492,0002,0039,"Tue, 01 Oct 2019 21:00:08 GMT","Tue, 01 Oct 2019 21:45:50 GMT",0.849,"Tue, 01 Oct 2019 21:46:49 GMT",America/Los_Angeles
36,5da907a5f9af8b086195c39d,"[{'userID': 515, 'milesRequested': 40, 'WhPerMile': 250, 'minutesAvailable': 136, 'modifiedAt': 'Tue, 01 Oct 2019 21:22:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 01 Oct 2019 23:38:13 GMT', 'kWhRequested': 10.0}]",000000515,2_39_123_23_2019-10-01 21:22:12.641472,2-39-123-23,CA-313,0002,0039,"Tue, 01 Oct 2019 21:22:13 GMT","Tue, 01 Oct 2019 23:56:06 GMT",3.721,"Tue, 01 Oct 2019 22:47:08 GMT",America/Los_Angeles
37,5da907a5f9af8b086195c39e,,,2_39_79_383_2019-10-01 21:46:02.462481,2-39-79-383,CA-492,0002,0039,"Tue, 01 Oct 2019 21:46:02 GMT","Tue, 01 Oct 2019 22:24:55 GMT",0.895,"Tue, 01 Oct 2019 22:16:58 GMT",America/Los_Angeles
38,5da907a5f9af8b086195c39f,"[{'userID': 365, 'milesRequested': 30, 'WhPerMile': 333, 'minutesAvailable': 68, 'modifiedAt': 'Wed, 02 Oct 2019 00:18:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 01:26:13 GMT', 'kWhRequested': 9.99}]",000000365,2_39_127_19_2019-10-02 00:18:13.261882,2-39-127-19,CA-309,0002,0039,"Wed, 02 Oct 2019 00:18:13 GMT","Wed, 02 Oct 2019 01:33:34 GMT",4.318,"Wed, 02 Oct 2019 01:33:25 GMT",America/Los_Angeles
39,5da907a5f9af8b086195c3a0,"[{'userID': 838, 'milesRequested': 60, 'WhPerMile': 433, 'minutesAvailable': 377, 'modifiedAt': 'Wed, 02 Oct 2019 00:36:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 06:53:37 GMT', 'kWhRequested': 25.98}, {'userID': 838, 'milesRequested': 60, 'WhPerMile': 433, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 02 Oct 2019 00:36:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 01:36:37 GMT', 'kWhRequested': 25.98}]",000000838,2_39_129_17_2019-10-02 00:36:37.242384,2-39-129-17,CA-307,0002,0039,"Wed, 02 Oct 2019 00:36:37 GMT","Wed, 02 Oct 2019 05:02:01 GMT",14.806,"Wed, 02 Oct 2019 04:52:14 GMT",America/Los_Angeles
40,5da907a5f9af8b086195c3a1,"[{'userID': 1820, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 224, 'modifiedAt': 'Wed, 02 Oct 2019 01:39:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 05:23:01 GMT', 'kWhRequested': 20.0}]",000001820,2_39_131_30_2019-10-02 01:39:00.552241,2-39-131-30,CA-305,0002,0039,"Wed, 02 Oct 2019 01:39:01 GMT","Wed, 02 Oct 2019 04:07:22 GMT",8.712,"Wed, 02 Oct 2019 04:07:18 GMT",America/Los_Angeles
41,5da907a5f9af8b086195c3a2,,,2_39_130_31_2019-10-02 01:50:33.003269,2-39-130-31,CA-306,0002,0039,"Wed, 02 Oct 2019 01:50:33 GMT","Wed, 02 Oct 2019 04:11:50 GMT",0.857,"Wed, 02 Oct 2019 02:20:41 GMT",America/Los_Angeles
42,5da907a5f9af8b086195c3a3,"[{'userID': 489, 'milesRequested': 240, 'WhPerMile': 520, 'minutesAvailable': 355, 'modifiedAt': 'Wed, 02 Oct 2019 02:07:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 08:01:32 GMT', 'kWhRequested': 124.8}, {'userID': 489, 'milesRequested': 240, 'WhPerMile': 520, 'minutesAvailable': 678, 'modifiedAt': 'Wed, 02 Oct 2019 02:07:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 13:24:32 GMT', 'kWhRequested': 124.8}]",000000489,2_39_139_28_2019-10-02 02:06:31.852026,2-39-139-28,CA-303,0002,0039,"Wed, 02 Oct 2019 02:06:32 GMT","Thu, 03 Oct 2019 01:24:10 GMT",50.764,"Wed, 02 Oct 2019 09:44:22 GMT",America/Los_Angeles
43,5da907a5f9af8b086195c3a4,"[{'userID': 1263, 'milesRequested': 70, 'WhPerMile': 250, 'minutesAvailable': 61, 'modifiedAt': 'Wed, 02 Oct 2019 03:22:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 04:22:58 GMT', 'kWhRequested': 17.5}]",000001263,2_39_128_18_2019-10-02 03:21:58.183511,2-39-128-18,CA-308,0002,0039,"Wed, 02 Oct 2019 03:21:58 GMT","Wed, 02 Oct 2019 04:45:39 GMT",9.303,"Wed, 02 Oct 2019 04:45:34 GMT",America/Los_Angeles
44,5daa5938f9af8b0c8daeb4a8,,,2_39_79_380_2019-10-02 14:45:46.896538,2-39-79-380,CA-489,0002,0039,"Wed, 02 Oct 2019 14:45:47 GMT","Wed, 02 Oct 2019 20:04:59 GMT",0.855,"Wed, 02 Oct 2019 16:55:25 GMT",America/Los_Angeles
45,5daa5938f9af8b0c8daeb4a9,"[{'userID': 569, 'milesRequested': 50, 'WhPerMile': 300, 'minutesAvailable': 523, 'modifiedAt': 'Wed, 02 Oct 2019 15:15:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 23:56:46 GMT', 'kWhRequested': 15.0}]",000000569,2_39_78_366_2019-10-02 15:13:45.743139,2-39-78-366,CA-323,0002,0039,"Wed, 02 Oct 2019 15:13:46 GMT","Thu, 03 Oct 2019 00:29:01 GMT",11.443,"Thu, 03 Oct 2019 00:04:32 GMT",America/Los_Angeles
46,5daa5938f9af8b0c8daeb4aa,"[{'userID': 712, 'milesRequested': 30, 'WhPerMile': 600, 'minutesAvailable': 469, 'modifiedAt': 'Wed, 02 Oct 2019 15:41:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 23:30:04 GMT', 'kWhRequested': 18.0}]",000000712,2_39_131_30_2019-10-02 15:41:04.298217,2-39-131-30,CA-305,0002,0039,"Wed, 02 Oct 2019 15:41:04 GMT","Thu, 03 Oct 2019 00:22:38 GMT",4.493,"Wed, 02 Oct 2019 17:00:48 GMT",America/Los_Angeles
47,5daa5938f9af8b0c8daeb4ab,,,2_39_79_377_2019-10-02 15:49:58.465599,2-39-79-377,CA-325,0002,0039,"Wed, 02 Oct 2019 15:49:58 GMT","Thu, 03 Oct 2019 00:20:29 GMT",0.827,"Wed, 02 Oct 2019 22:00:31 GMT",America/Los_Angeles
48,5daa5938f9af8b0c8daeb4ac,"[{'userID': 1104, 'milesRequested': 150, 'WhPerMile': 250, 'minutesAvailable': 436, 'modifiedAt': 'Wed, 02 Oct 2019 15:52:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 02 Oct 2019 23:08:08 GMT', 'kWhRequested': 37.5}]",000001104,2_39_79_382_2019-10-02 15:52:08.418714,2-39-79-382,CA-491,0002,0039,"Wed, 02 Oct 2019 15:52:08 GMT","Thu, 03 Oct 2019 00:24:53 GMT",20.097,"Wed, 02 Oct 2019 18:57:36 GMT",America/Los_Angeles
