,0,1
358,2019-10-05T00:30:00-00:00,40.56838
359,2019-10-05T00:45:00-00:00,53.06635
360,2019-10-05T01:00:00-00:00,31.10339
361,2019-10-05T01:15:00-00:00,38.52185
362,2019-10-05T01:30:00-00:00,54.99487
363,2019-10-05T01:45:00-00:00,50.68742
364,2019-10-05T02:00:00-00:00,52.9698
365,2019-10-05T02:15:00-00:00,49.64022
366,2019-10-05T02:30:00-00:00,44.19118
367,2019-10-05T02:45:00-00:00,35.79305
368,2019-10-05T03:00:00-00:00,41.74846
369,2019-10-05T03:15:00-00:00,36.94177
370,2019-10-05T03:30:00-00:00,34.49735
371,2019-10-05T03:45:00-00:00,34.18022
372,2019-10-05T04:00:00-00:00,46.73208
373,2019-10-05T04:15:00-00:00,37.244
374,2019-10-05T04:30:00-00:00,32.19679
375,2019-10-05T04:45:00-00:00,29.10311
376,2019-10-05T05:00:00-00:00,39.15328
377,2019-10-05T05:15:00-00:00,42.03687
378,2019-10-05T05:30:00-00:00,35.01203
379,2019-10-05T05:45:00-00:00,29.33388
380,2019-10-05T06:00:00-00:00,33.59792
381,2019-10-05T06:15:00-00:00,31.00355
382,2019-10-05T06:30:00-00:00,30.11606
383,2019-10-05T06:45:00-00:00,26.50084
384,2019-10-05T07:00:00-00:00,28.1213
385,2019-10-05T07:15:00-00:00,26.82591
386,2019-10-05T07:30:00-00:00,26.94382
387,2019-10-05T07:45:00-00:00,26.01708
388,2019-10-05T08:00:00-00:00,27.27612
389,2019-10-05T08:15:00-00:00,26.75439
390,2019-10-05T08:30:00-00:00,25.85786
391,2019-10-05T08:45:00-00:00,23.86187
392,2019-10-05T09:00:00-00:00,26.7507
393,2019-10-05T09:15:00-00:00,27.69394
394,2019-10-05T09:30:00-00:00,27.23733
395,2019-10-05T09:45:00-00:00,25.99499
396,2019-10-05T10:00:00-00:00,28.39736
397,2019-10-05T10:15:00-00:00,27.72751
398,2019-10-05T10:30:00-00:00,27.62974
399,2019-10-05T10:45:00-00:00,27.53078
400,2019-10-05T11:00:00-00:00,28.74849
401,2019-10-05T11:15:00-00:00,29.4444
402,2019-10-05T11:30:00-00:00,29.39436
403,2019-10-05T11:45:00-00:00,29.3317
404,2019-10-05T12:00:00-00:00,29.81751
405,2019-10-05T12:15:00-00:00,29.8719
406,2019-10-05T12:30:00-00:00,32.86073
407,2019-10-05T12:45:00-00:00,32.67974
408,2019-10-05T13:00:00-00:00,34.37497
409,2019-10-05T13:15:00-00:00,38.96636
410,2019-10-05T13:30:00-00:00,39.87074
411,2019-10-05T13:45:00-00:00,32.10564
412,2019-10-05T14:00:00-00:00,43.39583
413,2019-10-05T14:15:00-00:00,31.88822
414,2019-10-05T14:30:00-00:00,26.57974
415,2019-10-05T14:45:00-00:00,19.34476
416,2019-10-05T15:00:00-00:00,28.9778
417,2019-10-05T15:15:00-00:00,25.69427
418,2019-10-05T15:30:00-00:00,23.8443
419,2019-10-05T15:45:00-00:00,17.11802
420,2019-10-05T16:00:00-00:00,16.84863
421,2019-10-05T16:15:00-00:00,19.04084
422,2019-10-05T16:30:00-00:00,16.98497
423,2019-10-05T16:45:00-00:00,16.17792
424,2019-10-05T17:00:00-00:00,17.61174
425,2019-10-05T17:15:00-00:00,17.95593
426,2019-10-05T17:30:00-00:00,15.82724
427,2019-10-05T17:45:00-00:00,15.24004
428,2019-10-05T18:00:00-00:00,16.8576
429,2019-10-05T18:15:00-00:00,16.5443
430,2019-10-05T18:30:00-00:00,16.94646
431,2019-10-05T18:45:00-00:00,15.28255
432,2019-10-05T19:00:00-00:00,19.06966
433,2019-10-05T19:15:00-00:00,17.89515
434,2019-10-05T19:30:00-00:00,17.05161
435,2019-10-05T19:45:00-00:00,17.67312
436,2019-10-05T20:00:00-00:00,17.75982
437,2019-10-05T20:15:00-00:00,18.7438
438,2019-10-05T20:30:00-00:00,19.81934
439,2019-10-05T20:45:00-00:00,19.82178
440,2019-10-05T21:00:00-00:00,20.56827
441,2019-10-05T21:15:00-00:00,21.43641
442,2019-10-05T21:30:00-00:00,21.64857
443,2019-10-05T21:45:00-00:00,21.9913
444,2019-10-05T22:00:00-00:00,21.4818
445,2019-10-05T22:15:00-00:00,22.80522
446,2019-10-05T22:30:00-00:00,22.76471
447,2019-10-05T22:45:00-00:00,24.3844
448,2019-10-05T23:00:00-00:00,22.6277
449,2019-10-05T23:15:00-00:00,23.62091
450,2019-10-05T23:30:00-00:00,32.04849
451,2019-10-05T23:45:00-00:00,40.60241
452,2019-10-06T00:00:00-00:00,26.32563
453,2019-10-06T00:15:00-00:00,30.44292
454,2019-10-06T00:30:00-00:00,34.77311
455,2019-10-06T00:45:00-00:00,99.54211
456,2019-10-06T01:00:00-00:00,40.00295
457,2019-10-06T01:15:00-00:00,33.69266
458,2019-10-06T01:30:00-00:00,44.7679
459,2019-10-06T01:45:00-00:00,47.58758
460,2019-10-06T02:00:00-00:00,46.32433
461,2019-10-06T02:15:00-00:00,46.25568
462,2019-10-06T02:30:00-00:00,40.56749
463,2019-10-06T02:45:00-00:00,31.55257
464,2019-10-06T03:00:00-00:00,37.12615
465,2019-10-06T03:15:00-00:00,36.80851
466,2019-10-06T03:30:00-00:00,31.76452
467,2019-10-06T03:45:00-00:00,30.5696
468,2019-10-06T04:00:00-00:00,43.15076
469,2019-10-06T04:15:00-00:00,34.4912
470,2019-10-06T04:30:00-00:00,32.28358
471,2019-10-06T04:45:00-00:00,27.14831
472,2019-10-06T05:00:00-00:00,30.54853
473,2019-10-06T05:15:00-00:00,31.19655
474,2019-10-06T05:30:00-00:00,30.1502
475,2019-10-06T05:45:00-00:00,26.98098
476,2019-10-06T06:00:00-00:00,32.25974
477,2019-10-06T06:15:00-00:00,30.8131
478,2019-10-06T06:30:00-00:00,28.84638
479,2019-10-06T06:45:00-00:00,26.9584
480,2019-10-06T07:00:00-00:00,32.23586
481,2019-10-06T07:15:00-00:00,31.08212
482,2019-10-06T07:30:00-00:00,31.18193
483,2019-10-06T07:45:00-00:00,28.66464
484,2019-10-06T08:00:00-00:00,31.15928
485,2019-10-06T08:15:00-00:00,32.1321
486,2019-10-06T08:30:00-00:00,28.89089
487,2019-10-06T08:45:00-00:00,27.53167
488,2019-10-06T09:00:00-00:00,27.90513
489,2019-10-06T09:15:00-00:00,28.08717
490,2019-10-06T09:30:00-00:00,27.62783
491,2019-10-06T09:45:00-00:00,25.97292
492,2019-10-06T10:00:00-00:00,27.31517
493,2019-10-06T10:15:00-00:00,27.14178
494,2019-10-06T10:30:00-00:00,26.71445
495,2019-10-06T10:45:00-00:00,24.49109
496,2019-10-06T11:00:00-00:00,27.3695
497,2019-10-06T11:15:00-00:00,27.77611
498,2019-10-06T11:30:00-00:00,28.34891
499,2019-10-06T11:45:00-00:00,27.80617
500,2019-10-06T12:00:00-00:00,28.33179
501,2019-10-06T12:15:00-00:00,28.48802
502,2019-10-06T12:30:00-00:00,29.05063
503,2019-10-06T12:45:00-00:00,29.6039
504,2019-10-06T13:00:00-00:00,29.5229
505,2019-10-06T13:15:00-00:00,28.34353
506,2019-10-06T13:30:00-00:00,27.97638
507,2019-10-06T13:45:00-00:00,28.22644
508,2019-10-06T14:00:00-00:00,31.05394
509,2019-10-06T14:15:00-00:00,30.25588
510,2019-10-06T14:30:00-00:00,23.52625
511,2019-10-06T14:45:00-00:00,20.06334
512,2019-10-06T15:00:00-00:00,28.41089
513,2019-10-06T15:15:00-00:00,22.06971
514,2019-10-06T15:30:00-00:00,20.30311
515,2019-10-06T15:45:00-00:00,1.53461
516,2019-10-06T16:00:00-00:00,1.81108
517,2019-10-06T16:15:00-00:00,6.91941
518,2019-10-06T16:30:00-00:00,1.75011
519,2019-10-06T16:45:00-00:00,0.65518
520,2019-10-06T17:00:00-00:00,1.68614
521,2019-10-06T17:15:00-00:00,5.06817
522,2019-10-06T17:30:00-00:00,1.19483
523,2019-10-06T17:45:00-00:00,0.76205
524,2019-10-06T18:00:00-00:00,0.41608
525,2019-10-06T18:15:00-00:00,-0.33698
526,2019-10-06T18:30:00-00:00,-0.48229
527,2019-10-06T18:45:00-00:00,10.74793
528,2019-10-06T19:00:00-00:00,0.68168
529,2019-10-06T19:15:00-00:00,1.01215
530,2019-10-06T19:30:00-00:00,11.58694
531,2019-10-06T19:45:00-00:00,13.09473
532,2019-10-06T20:00:00-00:00,12.14246
533,2019-10-06T20:15:00-00:00,13.48309
534,2019-10-06T20:30:00-00:00,14.55487
535,2019-10-06T20:45:00-00:00,15.67629
536,2019-10-06T21:00:00-00:00,10.66278
537,2019-10-06T21:15:00-00:00,12.96996
538,2019-10-06T21:30:00-00:00,12.94121
539,2019-10-06T21:45:00-00:00,22.6096
540,2019-10-06T22:00:00-00:00,20.38802
541,2019-10-06T22:15:00-00:00,22.21842
542,2019-10-06T22:30:00-00:00,23.44309
543,2019-10-06T22:45:00-00:00,26.44651
544,2019-10-06T23:00:00-00:00,21.68921
545,2019-10-06T23:15:00-00:00,24.18581
546,2019-10-06T23:30:00-00:00,31.53419
547,2019-10-06T23:45:00-00:00,38.19375
548,2019-10-07T00:00:00-00:00,26.68552
549,2019-10-07T00:15:00-00:00,34.15533
550,2019-10-07T00:30:00-00:00,47.00748
551,2019-10-07T00:45:00-00:00,100.6889
552,2019-10-07T01:00:00-00:00,41.57854
553,2019-10-07T01:15:00-00:00,50.4336
554,2019-10-07T01:30:00-00:00,50.9936
555,2019-10-07T01:45:00-00:00,53.67099
556,2019-10-07T02:00:00-00:00,57.29229
557,2019-10-07T02:15:00-00:00,54.03665
558,2019-10-07T02:30:00-00:00,50.2183
559,2019-10-07T02:45:00-00:00,45.84451
560,2019-10-07T03:00:00-00:00,57.28019
561,2019-10-07T03:15:00-00:00,41.45634
562,2019-10-07T03:30:00-00:00,34.85279
563,2019-10-07T03:45:00-00:00,31.56579
564,2019-10-07T04:00:00-00:00,40.48347
565,2019-10-07T04:15:00-00:00,35.01074
566,2019-10-07T04:30:00-00:00,33.38408
567,2019-10-07T04:45:00-00:00,30.23596
568,2019-10-07T05:00:00-00:00,34.24729
569,2019-10-07T05:15:00-00:00,33.82234
570,2019-10-07T05:30:00-00:00,31.7924
571,2019-10-07T05:45:00-00:00,28.38344
572,2019-10-07T06:00:00-00:00,31.24382
573,2019-10-07T06:15:00-00:00,30.04149
574,2019-10-07T06:30:00-00:00,29.57003
575,2019-10-07T06:45:00-00:00,27.23353
576,2019-10-07T07:00:00-00:00,30.35218
577,2019-10-07T07:15:00-00:00,28.21089
578,2019-10-07T07:30:00-00:00,28.00107
579,2019-10-07T07:45:00-00:00,26.24981
580,2019-10-07T08:00:00-00:00,28.18219
581,2019-10-07T08:15:00-00:00,27.9587
